grupo,ids,n,baseline_sham,L_sham,R_sham,U_sham,impar_L_R,comun_LR_sham,R_uniform,L_uniform,residuo_cuatro,primer_impar_negativo_3muestras_ms,R_sham_entrada_L,R_sham_entrada_R
AOTU025|R,519926,1,-1131.709281578071,0.0012507020254084059,-0.0034735100790138384,0.00018516297451236257,0.0023621060522111222,-0.0011114040268155154,-0.0036586730535262007,0.0010655390508960434,0.002407971028117795,16,0.0,0.0034735100790120586
AN02A025|R,24544,1,0.5750019129971569,0.01763906286298447,0.01289015005297776,0.022087732039773184,0.002374456405003353,0.015264606457981117,-0.009197581986795421,-0.004448669176788713,-0.008441480876189046,114,0.0,-0.01289015005297777
LoVC9|L,12174,1,2.2345944901695334,0.021934560110851854,0.017114669111970987,0.03001879795078152,0.002409945499440433,0.01952461461141143,-0.012904128838810529,-0.008084237839929662,-0.009030431272041327,30,0.0,-0.017114669111970966
LAL030_a|R,38338;46409;520820,3,-108.39102079711485,0.19274088806646228,0.18783004880861323,0.1492298173471041,0.0024554196289245447,0.19028546843753777,0.03860023146150913,0.04351107071935817,-0.23134111952797146,16,0.0,-0.18783004880861373
AOTU019|L,10070,1,1754.8888789688133,1.1758967480498568,1.1708239017657283,1.7267180879256623,0.002536423142064239,1.1733603249077902,-0.555894186159934,-0.5508213398758055,-0.6200025618899228,156,0.0,-1.1708239017657214
LT82a|R,11291,1,-9.25749321641678,0.014854016608162846,0.00969500623185136,0.014548608879824202,0.0025795051881557425,0.012274511420007062,-0.0048536026479728414,0.000305407728338644,-0.010000413960190005,149,0.0,-0.009695006231851338
AOTU100m|L,519917,1,-2.37064158057875,0.001233194231326319,-0.0039281790006912036,-0.006166765696077546,0.002580686616008761,-0.0013474923846824398,0.002238586695386343,0.007399959927403865,-0.0034717809267126617,24,0.0,0.003928179000691234
IN08A037|R,807366,1,2.5736169376978486,-0.005164243236574452,-0.010520157129738496,-0.014898377243113256,0.0026779569465820224,-0.007842200183156484,0.004378220113374759,0.009734134006538803,0.0007860231231996927,60,0.0,0.01052015712973848
SAD009|L,38876,1,9.4412350871088,0.029412521027095094,0.02402289579123484,0.02249785245454324,0.0026948126179301268,0.026717708409165007,0.0015250433366916026,0.006914668572551856,-0.030937564363786692,41,0.02402289579123483,0.0
WED157|R,75476,1,-0.831405597644872,0.01240749328422269,0.006992850145229804,0.011546458552894419,0.0027073215694964447,0.009700171714726237,-0.004553608407664616,0.0008610347313282735,-0.007853884876558076,41,0.0,-0.006992850145229794
GNG541|R,41534,1,5.688030620621814,0.006770966712217671,0.0011941845369154906,-0.008990788615390976,0.0027883910876510903,0.003982575624566575,0.010184973152306466,0.015761755327608647,-0.016955939864524136,40,0.0,-0.0011941845369154763
IN13A068|R,809393,1,9.709103692864224,0.003887745582864256,-0.001724614325315455,-0.002017828877529618,0.0028061799540898555,0.0010815656287743328,0.000293214552214163,0.005905574460393874,-0.004180960135078419,26,0.0,0.0017246143253154625
PS321|R,12072,1,-5.49415059364271,-0.001270916092882859,-0.0069534500369009345,-0.005962375580991294,0.0028412669720090378,-0.004112183064891897,-0.0009910744559096403,0.004691459488108435,0.0022619905487924995,40,-0.0069534500369009145,0.0
LoVP93|R,41512;41852;42084,3,10.437925688486068,0.0008945271219947293,-0.004804544775518172,-0.00338780528121162,0.002849535948756451,-0.001955008826761786,-0.001416739494306552,0.004282332403206349,0.0005222123723118228,35,-0.004804544775518134,0.0
CB0625|L,559141,1,-4.729752878710369,-0.0013338031235322623,-0.0070581530181877865,-0.005424816903144632,0.002862174947327762,-0.004195978070860014,-0.001633336115043155,0.00409101377961237,0.002967139238575417,,-0.007058153018187827,0.0
PS059|R,11142;11495,2,3112.412150547441,-0.0047692079118866445,-0.010550050422656965,-0.012158757310497708,0.0028904212553851607,-0.00765962916728084,0.001608706887840743,0.007389549398611065,0.003160501024045901,26,0.0,0.010550050422701124
LC31b|L,521627,1,22.742195686660374,0.006663552446832446,0.0008570908874527872,0.001941380186794473,0.002903230779689829,0.0037603216671425223,-0.001084289299341686,0.004722172260037972,-0.005579263147490759,17,0.000857090887452815,0.0
LLPC1|R,21120;21406;21832;22063;23734;24253;24483;24774;25220;25298;25339;25372;25665;25815;26006;26008;26037;26070;26111;26162;26599;26884;26955;27000;27006;27131;27142;27396;27461;27755;28118;28153;28243;28260;28424;28497;28504;28541;28868;28873;29125;29172;29402;29506;29757;30204;30657;30694;30719;30965;34588;34859;35000;36872;36903;37321;38217;39544;40767,59,-443.366839947215,0.012735228316219774,0.00686760488632604,0.010870306119278778,0.0029338117149468675,0.009801416601270459,-0.004002701232952739,0.0018649221969409963,-0.008732527083267036,115,0.0,-0.006867604886327646
CB1339|R,536349,1,-2.0927799703526393,0.1127297576166496,0.10680538242112067,0.13616026161687436,0.0029621875977644493,0.10976757001888512,-0.029354879195753646,-0.02343050400022475,-0.08337487842089597,106,0.0,-0.10680538242112074
IN08A045|R,813650,1,2.5601638579986448,0.0047234176740715604,-0.0012932441682343028,0.0028834048643086984,0.0030083309211529317,0.0017150867529186118,-0.0041766490325430014,0.0018400128097628607,-0.0005467686415285582,56,0.0,0.0012932441682343037
PS065|L,11447,1,-22.975234175885472,-0.013462793297886012,-0.01975384074824313,-0.027535429111683055,0.0031455237251785573,-0.0166083170230645,0.007781588363439928,0.014072635813797044,0.005681204934446084,23,-0.01975384074824313,0.0
IN08A019|L,800559;902519,2,-15.822200036348471,-0.00036191586533592247,-0.006783607021169745,-0.005397557508494222,0.0032108455779169117,-0.0035727614432527516,-0.001386049512675523,0.0050356416431583005,0.0017479653780114455,26,-0.0067836070211699405,0.0
PLP148|L,10802,1,-0.09402628390002264,0.01842935537053588,0.011998808231066867,0.010532170303965327,0.003215273569734506,0.015214081800801377,0.001466637927101536,0.007897185066570547,-0.019895993297637415,229,0.0,-0.011998808231066867
LAL301m|R,18817;512520,2,-53.658835765801165,0.18125839817970696,0.17450086507505091,0.29528967268221173,0.003378766552328015,0.17787963162737871,-0.1207888076071608,-0.11403127450250475,-0.060469590572546174,16,0.0,-0.1745008650750514
CB3065|R,45925,1,1.8068901826343207,0.01426948654739679,0.0072900092105451135,0.01814667597466172,0.003489738668425838,0.010779747878970968,-0.010856666764116606,-0.0038771894272649305,-0.0034128197832801826,16,0.0,-0.007290009210545132
IN21A017|R,802330,1,-0.09733204411969616,-0.00011242169881635655,-0.007266969153416648,-0.006768200273930489,0.0035772737273001456,-0.003689695426116501,-0.0004987688794861584,0.006655778575114132,0.0006111905783025149,,0.0,0.00726696915341665
CL122_b|L,13279;19458,2,-1.1130032672859935,-0.0043196649188107705,-0.011534242414678144,-0.01667877534859278,0.003607288747933688,-0.007926953666744473,0.005144532933914634,0.012359110429782008,-0.0008248680151038639,16,-0.014724182567387611,-0.003189940152709505
HSS|R,10023,1,-146.74340080679417,-0.001613825389135335,-0.008990063368276797,-0.01115528323520592,0.003688118989570731,-0.005301944378705972,0.0021652198669291226,0.009541457846070585,-0.0005513944777937877,54,0.0,0.008990063368276633
LAL122|L,22185,1,-4.1278656500335416,-0.07156137835073285,-0.07898101380536421,-0.0761181897100676,0.003709817727315661,-0.07527119607804857,-0.0028628240952966034,0.004556811359334722,0.07442420244602949,255,-0.07898101380536418,0.0
IN08B087|L,805738;806464,2,-2.4131749216953384,-0.009392814948611616,-0.016918027193908555,-0.019952003052696017,0.00376260612264847,-0.013155421071260096,0.003033975858787461,0.010559188104084401,0.006358839089824156,111,0.0,0.01691802719390856
IN04B074|R,805798;806474;806884;807487;809067,5,-5.35604979013391,0.010830391374176442,0.0031110288072438977,0.014863685920804818,0.003859681283466272,0.006970710090710222,-0.011752657113560919,-0.004033294546628376,0.0009222657393844779,17,0.0,-0.003111028807243888
GNG556|R,12813,1,11.49557132179522,-0.040785789112060114,-0.04861327359870233,-0.05316887825545935,0.0039137422433211085,-0.04469953135538119,0.004555604656757023,0.01238308914339924,0.03623018445530309,70,0.0,0.048613273598702274
AVLP016|L,10115,1,-23.801734256223725,-0.10073257047574355,-0.10866175065608978,-0.11897318154681492,0.003964590090173114,-0.10469716056591659,0.01031143089072514,0.018240611071071368,0.0904211395850184,16,-0.10866175065608988,0.0
CB0625|R,529498,1,77.81405956955336,0.031935354637883016,0.023592522665807213,0.022737652771527415,0.004171415986037903,0.02776393865184568,0.0008548698942797954,0.009197701866355601,-0.032790224532162814,33,0.0,-0.023592522665807556
IN06A020|L,805096,1,-1.154455629683669,-0.003522056371905491,-0.012002862538740782,-0.014902991445605007,0.004240403083417645,-0.0077624594553231405,0.0029001289068642283,0.011380935073699517,0.0006219274650412628,34,-0.01200286253874078,0.0
DNg35|L,10482,1,-9.095528171797806,0.004013352641657426,-0.0049683182822993326,-0.0026807812613304895,0.0044908354619783795,-0.0004774828203209561,-0.002287537020968843,0.006694133902987916,-0.0017258156206885833,22,0.0,0.004968318282299418
LAL130|L,513791,1,52.409314074665026,0.05492651235697915,0.04563030254502947,0.06053448951845871,0.004648104905974839,0.050278407451004335,-0.014904186973429242,-0.005607977161479564,-0.040022325383549905,22,0.0456303025450296,0.0
SAD047|L,48850;522433,2,0.14489690483300538,-0.0023880259850359254,-0.012125175495595678,-0.010806721088920328,0.004868574755279877,-0.0072566007403157985,-0.00131845440667535,0.008418695103884403,0.003706480391711276,316,0.0,0.012125175495595678
PLP034|L,10089,1,-0.08414691065661711,0.07547969916211926,0.06518552964124184,0.0781914210568541,0.005147084760438697,0.07033261440168057,-0.01300589141561225,-0.002711721894734856,-0.06247380774650701,,0.06518552964124187,0.0
IN12A043_a|L,805934,1,1.9745162361481259,0.01591814540186229,0.005595716802985814,0.006427534531948366,0.005161214299438237,0.010756931102424039,-0.000831817728962551,0.009490610869913922,-0.015086327672899736,44,0.005595716802985828,0.0
DNge103|L,10979,1,-4.334790229247553,-0.04612695859312838,-0.05665402261891995,-0.10067477070429008,0.005263532012895782,-0.05139049060602418,0.044020748085370126,0.05454781211116169,0.0021062105077582507,17,-0.05665402261891996,0.0
LAL072|L,14869,1,-3.8523103756427535,0.026386026249242824,0.015477685721472251,0.04013481077684188,0.005454170263885285,0.020931855985357517,-0.024657125055369628,-0.01374878452759906,-0.001728901193873194,15,0.015477685721472229,0.0
PS230|R,11216;13157,2,-1577.9183079562054,-0.014439343332147195,-0.025445077081241642,-0.024809326604599544,0.005502866874547222,-0.01994221020669969,-0.0006357504766420964,0.010369983272452348,0.015075093808789292,16,0.0,0.02544507708123653
CB1131|R,80120;81568,2,-50.98593336127842,0.026799654754516025,0.01566282759578328,0.009784252948212184,0.005568413579366373,0.02123124117514949,0.005878574647571097,0.017015401806303843,-0.032678229402087124,64,0.0,-0.015662827595783274
LLPC1|L,15102;15157;15779;16101;16295;17687;18623;18788;19329;21024;21171;22193;22586;22666;23164;24371;24899;25583;25605;25625;28071;31138;32606;33581;37722;39947;108445;128209;514032;514675;516494;516495;518151;518271;519094;521049;522365;526156;526943;530364;530365;530366;533983;537150;539243,45,230.17648919828164,1.675693100734006e-05,-0.011226668794201889,-0.005922266126086637,0.0056217128626046145,-0.005604955931597933,-0.005304402668115252,0.005939023057093977,0.005287645737107912,127,-0.011226668794204845,0.0
AOTU008|L,27776;557095,2,-0.02098022612976243,0.04917917620557586,0.03750358816521042,0.05277101216819972,0.005837794020182726,0.04334138218539313,-0.015267424002989322,-0.0035918359626238685,-0.03391175220258654,,0.03752379591278998,2.020774757957626e-05
LAL144|R,14435;23212;25552,3,-2.235415659113321,-0.2519367769866395,-0.2636336872878006,-0.4583816658554049,0.005848455150580552,-0.25778523213722004,0.1947479785676043,0.20644488886876544,0.0571887984190352,256,0.0,0.2636336872878006
GNG637|R,16673,1,40.010938416563064,0.010445184128865135,-0.0014682318718646798,0.004660739384137958,0.0059567080003649076,0.004488476128500075,-0.006128971256002638,0.005784444744727178,-0.004316212872862498,105,0.0,0.0014682318718642004
ICL013m_a|R,526837,1,59.10442970107662,0.12516960386400328,0.11312686207219701,0.03532487962226347,0.006021370895903134,0.11914823296810041,0.07780198244993353,0.0898447242417398,-0.2029715863139368,145,0.0,-0.11312686207219691
LoVC11|L,511797,1,-2.8570221075345192,-0.024704826252942024,-0.037507890905437644,-0.038337517319087855,0.006401532326247807,-0.03110635857918984,0.0008296264136502059,0.01363269106614582,0.023875199839291816,26,-0.03750789090543764,0.0
IN07B081|L,804428,1,-6.191357087818987,-0.006458170722193477,-0.020636786316485044,-0.017586268340138492,0.007089307797145784,-0.013547478519339308,-0.0030505179763465505,0.011128097617945016,0.009508688698540027,31,0.0,0.02063678631648506
SAD084|L,12905,1,-0.2460857234529822,-0.023756796538815874,-0.038193886142309556,-0.06745797914869961,0.007218544801746844,-0.030975341340562713,0.029264093006390057,0.04370118260988373,-0.0055072964675741826,23,0.0,0.03819388614230956
PS180|R,12904,1,4.952066082892439,-0.07589499357725961,-0.09118665041465028,-0.1094207631049653,0.007645828418695329,-0.08354082199595496,0.018234112690315055,0.033525769527705716,0.05766088088694456,46,-0.0911866504146503,0.0
LAL141|R,12347,1,-0.7192492744515966,0.04200424134465691,0.026644518103712114,0.06862220557688012,0.007679861620472396,0.03432437972418451,-0.041977687473168,-0.026617964232223203,-2.6553871488915143e-05,192,0.0,-0.026644518103712114
CB2270|R,24817;26422,2,-0.7296381451347214,-0.16580280916594448,-0.18121449342608245,-0.2436864123967623,0.007705842130068977,-0.17350865129601345,0.06247191897067982,0.07788360323081779,0.10333089019526465,,0.0,0.18121449342608248
MNhm03|R,802659,1,5.583964162125098,0.0018372756484836062,-0.014507325569152425,-0.017419548209932804,0.008172300608818015,-0.006335024960334376,0.002912222640780379,0.01925682385841641,-0.004749498289263986,45,0.0,0.014507325569152392
IN09A004|L,800922,1,-0.2978427221786062,-0.010941894906564532,-0.027646486004302983,-0.028200940560649524,0.008352295548869224,-0.01929419045543376,0.0005544545563465425,0.017259045654084988,0.01038744035021799,35,-0.027646486004302976,0.0
mALD4|R,13007,1,-0.5191799386801154,0.014180394128325178,-0.0032799864182414436,0.011101365523302105,0.00873019027328331,0.005450203855041868,-0.014381351941543549,0.0030790286050230713,0.00020095781321837278,27,-0.0032799864182414457,0.0
CB1960|R,40371,1,-3.6022960326483253,-0.02537858939505661,-0.04286587486652924,-0.05540520690849085,0.008743642735736324,-0.03412223213079293,0.012539332041961603,0.03002661751343424,0.012839257353095003,149,0.0,0.04286587486652923
CL053|R,11022,1,-4.771028847525429,-0.02483404181751487,-0.04249650461031031,-0.053891361856509806,0.00883123139639772,-0.033665273213912564,0.011394857246199491,0.02905732003899493,0.013439184571315379,17,0.0,0.042496504610310265
VES075|L,12368,1,0.20101854004622308,0.0001259238716306005,-0.017798670392518666,-0.038429036833984076,0.008962297132074635,-0.008836373260444032,0.020630366441465407,0.03855496070561468,-0.020756290313096018,,-0.017798670392518666,0.0
INXXX003|R,800088,1,3.1362043131178194,0.011608759090355853,-0.006737216355442486,-0.007821430255365245,0.00917298772289917,0.0024357713674566747,0.0010842138999227597,0.019430189345721098,-0.012692972990278613,43,0.0,0.006737216355442484
PVLP141|R,514764,1,319.78699801834205,-0.018348590176386875,-0.03898578129364948,-0.0439706434441081,0.0103185955586313,-0.028667185735019494,0.004984862150458625,0.025622053267721226,0.013363728025928251,26,-0.03898578129364993,0.0
CL287|L,12963,1,-5.463824093648512,0.011161295211943294,-0.0105684126396456,-0.002024317892680373,0.010864853925794447,0.0002964412861488207,-0.008544094746965226,0.013185613104623666,-0.0026172004649780674,27,-0.01056841263964561,0.0
LAL117|R,18597,1,-1.7606491081171092,0.03816647558362246,0.015858412647963567,0.028621214119700318,0.01115403146782945,0.027012444115793018,-0.012762801471736758,0.009545261463922143,-0.025403674111885714,57,0.0,-0.01585841264796357
CB2033|L,103979,1,10.72277601746252,0.01912728902216281,-0.003855772625563922,0.008740582979191535,0.011491530823863364,0.007635758198299559,-0.012596355604755458,0.010386706042971271,-0.006530933417407349,23,-0.003855772625564104,0.0
LoVC11|R,10338,1,9.813994352715271,0.11116580435186242,0.0875956605858426,0.10189408853222959,0.011785071883009915,0.0993807324688525,-0.01429842794638698,0.00927171581963285,-0.09686737640547546,28,0.0,-0.0875956605858425
PS057|L,13454,1,-8.519820890021865,-0.03813839947437536,-0.06192510858066283,-0.04844048362421141,0.011893354553143736,-0.05003175402751907,-0.013484624956451419,0.010302084149836055,0.05162302443082678,54,-0.06192510858066281,0.0
IN19A108|R,808440,1,3.030022634549288,-0.00023168050886984408,-0.024361740846131796,-0.024662298190520265,0.012065030168630975,-0.012296710677500832,0.0003005573443884681,0.02443061768165042,-6.887683551862733e-05,,0.0,0.024361740846131824
PS055|R,27206;66731,2,10.613683825283616,-0.005722060060970462,-0.030143898072452647,-0.025252242853009324,0.012210919005741092,-0.01793297906671164,-0.00489165521944332,0.01953018279203886,0.010613715280413783,33,0.0,0.030143898072452692
CB0540|R,12564,1,148.62394914244837,-0.36447911328448945,-0.3895270571753668,-0.5077703055368797,0.012523971945438668,-0.3770030852299289,0.11824324836151302,0.14329119225239037,0.24623586492297642,20,0.0,0.38952705717536845
CB2347|R,30641,1,-18.8263530575985,-0.07147912731722163,-0.09677031219266563,-0.107747030198849,0.012645592437722003,-0.0841247197549435,0.010976718006183364,0.036267902881627366,0.060502409311038265,16,0.0,0.09677031219266552
LAL302m|R,19163;19445;20199;20798,4,-85.2837137715265,-0.18105170076950494,-0.20663762081687154,-0.2883987714551628,0.01279296002368331,-0.19384466079318768,0.08176115063829122,0.10734707068565785,0.0992905501312137,16,0.0,0.20663762081687168
PS336|R,16339,1,-5.470901447147456,0.028162855466794853,0.0022165749587157667,0.01912727177385748,0.012973140254039544,0.015189715212755316,-0.016910696815141714,0.009035583692937372,-0.01125215865165314,133,0.0022165749587157732,0.0
PLP245|R,12989,1,-4.0102837985932895,-0.05994002708636276,-0.0863615635504202,-0.13331374670677001,0.013210768232028726,-0.07315079531839146,0.0469521831563498,0.07337371962040726,0.012987843930012951,16,0.0,0.08636156355042025
WED038|R,46792,1,2.703325276094702,-0.026829722991533977,-0.05340566576178071,-0.06404594137122599,0.013287971385123366,-0.04011769437665732,0.010640275609445282,0.03721621837969201,0.01618944738208869,92,0.0,0.05340566576178066
DNge068|L,16079,1,-65.23549683703122,0.07175454358871412,0.043294391403142035,0.1106141930970231,0.014230076092786044,0.05752446749592794,-0.06731980169388106,-0.038859649508308974,-0.0044347418948330174,16,0.043294391403142105,0.0
AVLP734m|L,19200,1,-4.619663438092528,-0.04423638072190985,-0.07303870038989123,-0.0766601994618154,0.014401159833990691,-0.05863754055590054,0.0036214990719241765,0.03242381873990556,0.04061488164998567,26,-0.07303870038989126,0.0
LC19|R,19539;21350;24309,3,48.95444761006299,-0.04812412262938417,-0.07692786678981789,-0.075840962649903,0.014401872080216859,-0.06252599470960093,-0.0010869041399148866,0.027716840020518833,0.04921102676929905,28,-0.08041477580902545,-0.003486909019206991
MBON26|L,524893,1,27.849420947557846,0.06200846577286426,0.03262945262607566,0.013963842792126917,0.0146895065733943,0.04731895919947004,0.018665609833948743,0.04804462298073734,-0.080674075606813,138,0.039155343313363324,0.00652589068728743
CB2143|L,38741;45481;525456,3,1.9617325973297592,-0.028294009520313516,-0.057777707906349736,-0.041600480168088524,0.014741849193018113,-0.0430358587133316,-0.016177227738261222,0.013306470647775003,0.04447123725857474,16,-0.057777707906349805,0.0
PS047_b|L,11908,1,4.609909133938988,0.015080028946973665,-0.015282615977478604,0.007968765044920284,0.015181322462226133,-0.0001012935152524747,-0.023251381022398883,0.007111263902053381,0.00817135207542522,16,-0.015282615977478636,0.0
AN06B009|L,10997,1,-12.477377104495844,-0.016539044799217886,-0.04691770197130343,-0.046200323774319006,0.015189328586042772,-0.031728373385260626,-0.0007173781969844265,0.029661278975101117,0.017256422996202312,16,-0.07037655368521409,-0.02345885171391044
AOTU006|L,516223,1,35.40312280680503,0.05105033982806612,0.020561084325585878,0.07174353598384346,0.015244627751240122,0.035805712076825744,-0.05118245165825759,-0.020693196155777343,0.00013211183019146364,40,0.020561084325585822,0.0
LAL138|R,10290,1,-31.458360922984582,-0.5751811298541233,-0.6060109374111332,-0.7105509204290291,0.015414903778504784,-0.5905960336326278,0.10453998301789627,0.13536979057490584,0.47064114683622704,24,-0.6060109374111329,0.0
IN08A022|R,801167;816247,2,7.834506635626996,0.007461534175810042,-0.023959053174151288,-0.012646572926754432,0.015710293674980662,-0.008248759499170552,-0.011312480247396854,0.020108107102564474,0.0038509460715868125,16,0.0,0.023959053174151323
IN19A037|R,906624,1,3.192807045465356,0.0017726385066841074,-0.030662457032004178,-0.0281826493865476,0.016217547769344146,-0.014444909262660049,-0.0024798076454565846,0.029955287893231708,0.0007071691387724771,50,0.0,0.030662457032004174
PS049|L,31330,1,-3054.5285959700113,-0.17143459237198214,-0.20389929068519963,-0.2115812842947534,0.01623234915660874,-0.18766694152860292,0.007681993609553773,0.040146691922771253,0.16375259876242837,16,-0.20389929068519547,0.0
PLP092|R,10866,1,-10.302361118664674,-0.147031629544776,-0.18025040502300063,-0.17038508066575253,0.016609387739112344,-0.16364101728388825,-0.009865324357248078,0.023353451120976608,0.156896953902024,296,0.0,0.18025040502300058
PVLP005|L,117272;525510,2,-5.301447658294056,0.02537616453821005,-0.00811603479445391,-0.008862981353084906,0.016746099666331976,0.00863006487187808,0.0007469465586309954,0.034239145891294946,-0.026123111096841043,38,-0.008116034794453901,0.0
PFL2|R,14729;518375,2,-7.934881141004851,-0.23843009184291827,-0.27401775985413485,-0.3489761105407128,0.017793834005608307,-0.2562239258485266,0.07495835068657791,0.11054601869779448,0.1634717411563404,16,0.0,0.27401775985413485
SAD008|R,132232;207192;524469,3,-62.76557026538103,0.016511883348584746,-0.020237954984243647,0.02567986230033084,0.018374919166414195,-0.0018630358178292612,-0.04591781728457449,-0.009167978951746095,0.029405933935989743,243,0.0,0.020237954984244046
DNge134|R,16856,1,-1.1052780294355071,0.018213157281759467,-0.019503725354783813,-0.01398733072716202,0.018858441318271642,-0.0006452840365121773,-0.005516394627621794,0.03220048800892149,-0.012696762654137675,289,-0.019503725354783816,0.0
CB1222|R,54514,1,-11.87216940854729,-0.18867838160594824,-0.22642674427069825,-0.27954771864758016,0.01887418133237504,-0.20755256293832317,0.05312097437688185,0.09086933704163193,0.13555740722906637,16,0.0,0.22642674427069834
AN02A025|L,20489,1,-0.37967926813204333,-0.1208449527203801,-0.1607785457281658,-0.1818493928092546,0.01996679650389285,-0.1408117492242729,0.021070847081088823,0.06100444008887454,0.09977410563929125,,-0.16077854572816577,0.0
PLP012|L,10238,1,463.1747666549694,0.07166807668927985,0.030560239002282222,0.03845828109082119,0.020553918843498817,0.051114157845782736,-0.00789804208853896,0.03320979559845867,-0.0637700346007409,17,0.030560239002278004,0.0
SMP442|L,68489,1,-4.247827658509889,0.07737267143438203,0.03622632455023184,0.1156960758342156,0.020573173442075085,0.05679949799230689,-0.07946975128398374,-0.03832340439983358,0.0020970798496017366,,0.03622632455023187,0.0
AN06B040|R,14484,1,0.6633896506595651,0.006887374388140587,-0.03472208432352953,-0.032231152953473785,0.020804729355835057,-0.01391735496769447,-0.0024909313700557326,0.039118527341614376,-0.004396443018084854,44,0.013888833901878271,0.04861091822540779
PLP060|R,11440,1,10.871313901141692,0.1288237406614475,0.08708208904129643,0.13928998937804662,0.02087082581007554,0.107952914851372,-0.05220790033675018,-0.010466248716599102,-0.07661584032469732,59,0.0,-0.0870820890412964
LoVC12|L,10477,1,-4.868963288789655,0.02185514513356088,-0.02197292065046294,-0.01381199451414865,0.021914032892011905,-5.888775845106512e-05,-0.00816092613631429,0.035667139647709525,-0.013694218997246587,29,-0.02197292065046295,0.0
IN08A017|L,803415,1,-2.6883839140759314,0.0006369773561443568,-0.04338376325859147,-0.04074000667635271,0.022010370307367907,-0.021373392951223556,-0.002643756582238769,0.04137698403249705,0.002006779226094412,150,-0.04338376325859147,0.0
AOTU051|R,39049,1,6.526691908899094,-0.0393956626073415,-0.08630121748047874,-0.08846371682108298,0.02345277743656862,-0.06284844004391012,0.0021624993406042245,0.04906805421374147,0.03723316326673727,30,0.0,0.08630121748047874
AOTU019|R,10005,1,-1842.4545596700418,0.01540610298226231,-0.03321879593569511,-0.0068820972373309485,0.02431244945897871,-0.008906346476717151,-0.02633669869836416,0.022288200219593258,0.01093059571610185,16,-0.03321879593569194,0.0
H2|L,10019,1,-76.17614414514104,-0.025530113148612792,-0.07564854539472522,-0.07652114643875127,0.025059216123056213,-0.050589329271668586,0.0008726010440260522,0.05099103329013848,0.02465751210458674,44,0.0,0.07564854539472504
LAL035|R,101652;149390,2,-131.82874340834718,1.2033627520682353,1.1522423421491141,1.274111737644428,0.025560204959560646,1.177802547108673,-0.12186939549531343,-0.07074898557619212,-1.0814933565729221,16,0.0,-1.1522423421491144
AOTU025|L,516361,1,1316.2653322721333,4.642360836034561,4.585776929130214,6.113244183547529,0.02829195345217363,4.6140688825823695,-1.5274672544173158,-1.4708833475129686,-3.114893581617245,26,4.585776929130211,0.0
LAL138|L,10018,1,22.17097149728505,1.0526265509491228,0.995883041538689,1.2763613134670067,0.02837175470521679,1.024254796243906,-0.28047827192831754,-0.22373476251788396,-0.7721482790208051,16,0.0,-0.9958830415386889
VES045|L,11061,1,-5.078968273562582,-0.02288590335884086,-0.08122707744330106,-0.07646987842740861,0.0291705870422301,-0.052056490401070944,-0.004757199015892427,0.05358397506856777,0.027643102374733285,265,-0.08122707744330103,0.0
PS048_a|L,12510,1,4.478011504234125,0.17561205461690446,0.11709091866898103,0.19489623990185606,0.029260567973961708,0.14635148664294273,-0.07780532123287502,-0.019284185284951606,-0.09780673338402937,105,0.11709091866898097,0.0
CB0194|L,30498,1,3.8178899399593416,-0.051928010340629556,-0.11223186334904028,-0.12305679419980846,0.03015192650420535,-0.08207993684483494,0.010824930850768202,0.0711287838591789,0.041103079489861374,58,0.0,0.11223186334904028
LC33|R,14002;17148;24608,3,62.6007028135816,0.05409411431981864,-0.006418973508858409,-0.015233969642987151,0.03025654391433853,0.023837570405479836,0.008814996134128743,0.06932808396280579,-0.06290911045394748,20,0.0,0.006418973508858696
PS316|R,42890;580948,2,17.257997943445275,-0.024895956949864212,-0.08714721001033697,-0.09248983909818936,0.03112562653023638,-0.05602158348010068,0.005342629087852399,0.06759388214832515,0.01955332786201181,45,0.0,0.08714721001033696
CB2000|L,23327,1,7.757006722807624,0.17529340957564946,0.11239839463784138,0.16505122087588533,0.03144750746890405,0.14384590210674536,-0.05265282623804397,0.010242188699764116,-0.12264058333760548,16,0.11239839463784122,0.0
LAL088|R,95863;118996,2,8.394925024609377,0.07850198627423517,0.014864727191116135,0.10620964581652201,0.03181862954155952,0.04668335673267563,-0.09134491862540585,-0.027707659542286822,0.012842932351170675,16,0.0,-0.014864727191116287
PVLP214m|L,16807;19105;19558;107613;519231,5,5.68317436380274,-0.09805251568605398,-0.16258420971496504,-0.11801367676990364,0.03226584701445553,-0.13031836270050953,-0.04457053294506142,0.019961161083849627,0.14262304863111544,16,-0.16258420971496504,0.0
IN19B035|L,801679;803061,2,-6.930464048962033,0.0061722381669360804,-0.059167096890648384,-0.05327655439796139,0.03266966752879223,-0.026497429361856183,-0.005890542492686991,0.059448792564897476,-0.0002816956742490894,59,0.0,0.059167096890648384
CB2953|L,37440,1,-11.475000579977955,0.07198922369786745,0.006373071087223699,0.03394136880688964,0.03280807630532188,0.039181147392545586,-0.027568297719665937,0.03804785489097782,-0.04442092597820152,16,0.006373071087223724,0.0
LAL193|R,18081,1,-1.5200637749355859,0.15369513653511366,0.08647306174966628,0.24162606809076653,0.03361103739272368,0.12008409914238995,-0.15515300634110027,-0.0879309315556529,0.0014578698059866508,23,0.0,-0.08647306174966629
